Time,Object1Height,Object2Height,Object3Height
6.341949,2.511325,0.7368265,0.9063298
6.344748,2.511704,0.7372541,0.9063298
6.347405,2.512122,0.7377275,0.9063298
6.350025,2.51253,0.738192,0.9063298
6.352773,2.512942,0.7386647,0.9063298
6.355427,2.513387,0.7391769,0.9063298
6.358016,2.513829,0.7396881,0.9063298
6.360641,2.51427,0.7402028,0.9063298
6.363343,2.51473,0.7407412,0.9063298
6.366102,2.515216,0.7413132,0.9063298
6.368695,2.515725,0.7419169,0.9063298
6.371356,2.516217,0.7425027,0.9063298
6.373928,2.516734,0.7431234,0.9063298
6.376539,2.517247,0.7437418,0.9063298
6.379179,2.51778,0.7443898,0.9063298
6.381736,2.518333,0.7450655,0.9063298
6.384458,2.518882,0.7457407,0.9063298
6.386916,2.51948,0.7464821,0.9063298
6.389411,2.520033,0.7471727,0.9063298
6.391926,2.520608,0.7478944,0.9063298
6.394536,2.5212,0.7486435,0.9063298
6.397151,2.52183,0.7494451,0.9063298
6.39975,2.522475,0.750273,0.9063298
6.402273,2.523131,0.7511213,0.9063298
6.404936,2.523782,0.7519698,0.9063298
6.407521,2.524485,0.7528933,0.9063298
6.410118,2.525183,0.7538173,0.9063298
6.412617,2.525899,0.7547737,0.9063298
6.415212,2.526604,0.7557218,0.9063298
6.417778,2.527351,0.7567359,0.9063298
6.42034,2.528105,0.7577687,0.9063298
6.423018,2.528874,0.7588307,0.9063298
6.425421,2.529695,0.7599744,0.9063298
6.428032,2.530446,0.7610312,0.9063298
6.430638,2.531278,0.7622123,0.9063298
6.433143,2.532125,0.7634267,0.9063298
6.43574,2.532955,0.7646284,0.9063298
6.438216,2.533832,0.7659103,0.9063298
6.440612,2.534684,0.7671675,0.9063298
6.443252,2.535523,0.7684181,0.9063298
6.445765,2.536463,0.7698349,0.9063298
6.448341,2.537375,0.7712228,0.9063298
6.450936,2.538326,0.7726856,0.9063298
6.458838,2.5393,0.7742015,0.9063298
6.461906,2.542371,0.7790911,0.9063298
6.464747,2.543604,0.7811046,0.9063298
6.467364,2.544767,0.7830285,0.9063298
6.473912,2.545855,0.7848533,0.9063298
6.476735,2.548648,0.7896435,0.9063298
6.479336,2.549883,0.7918116,0.9063298
6.481972,2.551037,0.7938659,0.9063298
6.484757,2.552222,0.7960034,0.9063298
6.48733,2.55349,0.7983248,0.9063298
6.489842,2.554677,0.8005278,0.9063298
6.492516,2.555849,0.8027339,0.9063298
6.49513,2.55711,0.8051421,0.9063298
6.497721,2.558357,0.8075584,0.9063298
6.50024,2.559605,0.8100132,0.9063298
6.502923,2.560832,0.8124604,0.9063298
6.505521,2.56215,0.8151293,0.9063298
6.50802,2.563439,0.8177799,0.9063298
6.510608,2.564689,0.82039,0.9063298
6.513117,2.565994,0.823155,0.9063298
6.515663,2.567269,0.8258988,0.9063298
6.518249,2.568572,0.8287452,0.9063298
6.52073,2.569905,0.8317022,0.9063298
6.52333,2.571191,0.8346018,0.9063298
6.52594,2.572548,0.8377066,0.9063298
6.528505,2.573917,0.840892,0.9063298
6.53112,2.575269,0.8440884,0.9063298
6.533634,2.576653,0.847415,0.9063298
6.536205,2.57799,0.8506796,0.9063298
6.538825,2.579362,0.8540834,0.9063298
6.541336,2.580764,0.8576195,0.9063298
6.544075,2.582112,0.8610748,0.9063298
6.546652,2.583585,0.8649151,0.9063298
6.549154,2.584974,0.8685952,0.9063298
6.551764,2.586323,0.8722316,0.9063298
6.55433,2.587732,0.8760876,0.9063298
6.556813,2.589118,0.8799448,0.9063298
6.559358,2.590459,0.8837335,0.9063298
6.562166,2.591832,0.8876758,0.9063298
6.565002,2.593344,0.8920933,0.9063298
6.567604,2.59487,0.8966246,0.9063298
6.57012,2.596266,0.9008413,0.9063298
6.57263,2.597613,0.9049727,0.9063298
6.575129,2.598953,0.9091423,0.9063298
6.57763,2.600281,0.9133404,0.9063298
6.580108,2.601606,0.9175864,0.9063298
6.582731,2.602912,0.9218341,0.9063298
6.585301,2.604289,0.9263754,0.9063298
6.587812,2.60563,0.9308625,0.9063298
6.590318,2.606933,0.9352814,0.9063298
6.592967,2.608225,0.9397218,0.9063298
6.595418,2.609581,0.9444451,0.9063298
6.597962,2.610828,0.9488405,0.9063298
6.600646,2.612112,0.9534218,0.9063298
6.603346,2.613456,0.9582764,0.9063298
6.605856,2.614795,0.9631715,0.9063298
6.608325,2.616029,0.9677321,0.9063298
6.610966,2.617232,0.972221,0.9063298
6.613638,2.618506,0.9770235,0.9063298
6.616176,2.619781,0.9818767,0.9063298
6.618719,2.62098,0.9864767,0.9063298
6.621248,2.622167,0.9910705,0.9063298
6.623836,2.623335,0.9956209,0.9063298
6.626487,2.624516,1.000252,0.9063298
6.629032,2.62571,1.004963,0.9063298
6.631575,2.626842,1.009452,0.9063298
6.63409,2.627958,1.013898,0.9063298
6.636618,2.629047,1.01825,0.9063298
6.639112,2.630128,1.022578,0.9063298
6.641535,2.631179,1.026794,0.9063298
6.644208,2.632185,1.030835,0.9063298
6.646717,2.63328,1.035227,0.9063298
6.649231,2.634291,1.039281,0.9063298
6.651718,2.635289,1.043271,0.9063298
6.654104,2.636261,1.047145,0.9063298
6.656641,2.63718,1.050789,0.9063298
6.659182,2.638141,1.054582,0.9063298
6.666134,2.639086,1.05829,0.9063298
6.669024,2.641593,1.067957,0.9063298
6.671619,2.6426,1.071756,0.9063298
6.674111,2.643486,1.075054,0.9063298
6.676745,2.644321,1.078114,0.9063298
6.679347,2.645188,1.081237,0.9063298
6.681952,2.646026,1.084204,0.9063298
6.684639,2.64685,1.087057,0.9063298
6.687139,2.647681,1.089875,0.9063298
6.695209,2.64844,1.092382,0.9063298
6.698259,2.650785,1.099713,0.9063298
6.700978,2.651633,1.102181,0.9063298
6.703716,2.652369,1.104242,0.9063298
6.706322,2.653094,1.106185,0.9063298
6.708951,2.653768,1.107915,0.9063298
6.711532,2.654433,1.109541,0.9063298
6.714169,2.655071,1.111025,0.9063298
6.716721,2.655708,1.112426,0.9063298
6.719289,2.65631,1.113675,0.9063298
6.721825,2.656902,1.114828,0.9063298
6.724437,2.657473,1.115866,0.9063298
6.72706,2.658048,1.116833,0.9063298
6.729618,2.658611,1.117705,0.9063298
6.732123,2.659147,1.118461,0.9063298
6.734635,2.659659,1.119114,0.9063298
6.73701,2.660161,1.119686,0.9063298
6.739526,2.660625,1.120153,0.9063298
6.74192,2.661105,1.120572,0.9063298
6.744593,2.661551,1.120902,0.9063298
6.747247,2.662036,1.121195,0.9063298
6.74976,2.662506,1.12141,0.9063298
6.752328,2.662939,1.121547,0.9063298
6.754922,2.663371,1.121624,0.9063298
6.757456,2.663796,1.121641,0.9063298
6.760156,2.664201,1.121602,0.9063298
6.763039,2.664621,1.121503,0.9063298
6.765674,2.665057,1.121336,0.9063298
6.768356,2.665445,1.121133,0.9063298
6.770933,2.665828,1.12088,0.9063298
6.773642,2.666187,1.120595,0.9063298
6.776273,2.666554,1.120256,0.9063298
6.778833,2.666901,1.119891,0.9063298
6.781407,2.667229,1.119504,0.9063298
6.784039,2.667551,1.119087,0.9063298
6.786618,2.66787,1.118634,0.9063298
6.789134,2.668175,1.118166,0.9063298
6.791621,2.668464,1.117689,0.9063298
6.794179,2.668743,1.117201,0.9063298
6.796709,2.669022,1.116683,0.9063298
6.799271,2.66929,1.116156,0.9063298
6.801817,2.669554,1.11561,0.9063298
6.804424,2.66981,1.115057,0.9063298
6.806916,2.670064,1.114482,0.9063298
6.809452,2.670301,1.113926,0.9063298
6.811951,2.670535,1.113354,0.9063298
6.814439,2.67076,1.112786,0.9063298
6.816916,2.670977,1.112218,0.9063298
6.819481,2.671188,1.11165,0.9063298
6.822023,2.6714,1.111062,0.9063298
6.824522,2.671605,1.11048,0.9063298
6.827071,2.6718,1.109909,0.9063298
6.829647,2.671994,1.109329,0.9063298
6.832233,2.672184,1.108746,0.9063298
6.834823,2.67237,1.108164,0.9063298
6.83732,2.672551,1.107587,0.9063298
6.839875,2.67272,1.107035,0.9063298
6.842525,2.672889,1.106477,0.9063298
6.845228,2.673059,1.105905,0.9063298
6.847794,2.673226,1.105328,0.9063298
6.850361,2.673381,1.104789,0.9063298
6.852932,2.673532,1.104257,0.9063298
6.855403,2.673677,1.103733,0.9063298
6.857811,2.673814,1.103237,0.9063298
6.860367,2.673944,1.102761,0.9063298
6.863023,2.674077,1.102265,0.9063298
6.869443,2.674212,1.101758,0.9063298
6.872277,2.674521,1.100575,0.9063298
6.874814,2.674651,1.100072,0.9063298
6.877384,2.674763,1.099631,0.9063298
6.87992,2.674874,1.099193,0.9063298
6.882484,2.67498,1.098771,0.9063298
6.885239,2.675084,1.098354,0.9063298
6.887716,2.675192,1.097916,0.9063298
6.890217,2.675286,1.097531,0.9063298
6.892804,2.675379,1.097152,0.9063298
6.895335,2.675472,1.096768,0.9063298
6.897918,2.67556,1.096402,0.9063298
6.900418,2.675648,1.096037,0.9063298
6.903152,2.67573,1.095693,0.9063298
6.905714,2.675818,1.095327,0.9063298
6.9081,2.675897,1.094992,0.9063298
6.910619,2.675969,1.094688,0.9063298
6.913116,2.676043,1.094375,0.9063298
6.915709,2.676114,1.094072,0.9063298
6.918241,2.676185,1.093766,0.9063298
6.925945,2.676253,1.093475,0.9063298
6.9292,2.676447,1.092637,0.9063298
6.93182,2.676524,1.092303,0.9063298
6.934331,2.676584,1.092043,0.9063298
6.936948,2.676639,1.0918,0.9063298
6.939443,2.676696,1.091554,0.9063298
6.941916,2.676748,1.091327,0.9063298
6.944524,2.676798,1.091107,0.9063298
6.947124,2.676849,1.090882,0.9063298
6.949751,2.676898,1.090664,0.9063298
6.95233,2.676947,1.09045,0.9063298
6.954819,2.676993,1.090246,0.9063298
6.957313,2.677037,1.090055,0.9063298
6.959935,2.677079,1.089869,0.9063298
6.962416,2.677122,1.089679,0.9063298
6.965149,2.677161,1.089504,0.9063298
6.967762,2.677203,1.089317,0.9063298
6.970339,2.677242,1.089144,0.9063298
6.972821,2.67728,1.088978,0.9063298
6.97532,2.677315,1.088824,0.9063298
6.977901,2.677349,1.088672,0.9063298
6.980639,2.677383,1.08852,0.9063298
6.983397,2.677418,1.088364,0.9063298
6.986049,2.677452,1.088212,0.9063298
6.988516,2.677484,1.08807,0.9063298
6.991024,2.677513,1.087942,0.9063298
6.993747,2.677541,1.087816,0.9063298
6.996345,2.677571,1.087683,0.9063298
6.998868,2.677599,1.08756,0.9063298
7.001464,2.677625,1.087444,0.9063298
7.004126,2.677651,1.087328,0.9063298
7.006632,2.677677,1.087213,0.9063298
7.009193,2.677701,1.087109,0.9063298
7.011767,2.677724,1.087005,0.9063298
7.014385,2.677747,1.086904,0.9063298
7.01693,2.677769,1.086804,0.9063298
7.019498,2.677791,1.08671,0.9063298
7.022044,2.677811,1.086618,0.9063298
7.024627,2.677831,1.086529,0.9063298
7.027172,2.677851,1.086442,0.9063298
7.029648,2.67787,1.086359,0.9063298
7.032168,2.677887,1.086281,0.9063298
7.034766,2.677905,1.086203,0.9063298
7.037245,2.677922,1.086126,0.9063298
7.039715,2.677938,1.086054,0.9063298
7.042686,2.677954,1.085985,0.9063298
7.045308,2.677972,1.085904,0.9063298
7.047903,2.677988,1.085836,0.9063298
7.05044,2.678003,1.08577,0.9063298
7.05301,2.678017,1.085707,0.9063298
7.055526,2.678031,1.085646,0.9063298
7.057916,2.678044,1.085588,0.9063298
7.060532,2.678056,1.085534,0.9063298
7.063243,2.67807,1.085478,0.9063298
7.065793,2.678082,1.08542,0.9063298
7.068361,2.678094,1.085369,0.9063298
7.070818,2.678106,1.085318,0.9063298
7.073329,2.678117,1.085271,0.9063298
7.075861,2.678127,1.085224,0.9063298
7.078416,2.678138,1.085179,0.9063298
7.081059,2.678148,1.085134,0.9063298
7.083661,2.678158,1.085125,0.9063298
7.086212,2.678168,1.085125,0.9063298
7.093072,2.678177,1.085125,0.9063298
7.095737,2.678177,1.085125,0.9063298
7.098354,2.678177,1.085125,0.9063298
7.100935,2.678177,1.085125,0.9063298
7.103516,2.678177,1.085125,0.9063298
7.106042,2.678177,1.085125,0.9063298
7.108516,2.678177,1.085125,0.9063298
7.111041,2.678177,1.085125,0.9063298
7.113519,2.678177,1.085125,0.9063298
7.11607,2.678177,1.085125,0.9063298
7.118631,2.678177,1.085125,0.9063298
7.12114,2.678177,1.085125,0.9063298
7.123707,2.678177,1.085125,0.9063298
7.126283,2.678177,1.085125,0.9063298
7.128829,2.678177,1.085125,0.9063298
7.131381,2.678177,1.085125,0.9063298
7.134017,2.678177,1.085125,0.9063298
7.136533,2.678177,1.085125,0.9063298
7.139036,2.678177,1.085125,0.9063298
7.141523,2.678177,1.085125,0.9063298
7.144198,2.678177,1.085125,0.9063298
7.146643,2.678177,1.085125,0.9063298
7.149127,2.678177,1.085125,0.9063298
7.15163,2.678177,1.085125,0.9063298
7.159673,2.678177,1.085125,0.9063298
7.162722,2.678177,1.085125,0.9063298
7.165478,2.678177,1.085125,0.9063298
7.16804,2.678177,1.085125,0.9063298
7.170517,2.678177,1.085125,0.9063298
7.173032,2.678177,1.085125,0.9063298
7.175648,2.678177,1.085125,0.9063298
7.178228,2.678177,1.085125,0.9063298
7.181041,2.678177,1.085125,0.9063298
7.183636,2.678177,1.085125,0.9063298
7.186188,2.678177,1.085125,0.9063298
7.18864,2.678177,1.085125,0.9063298
7.191125,2.678177,1.085125,0.9063298
7.193689,2.678177,1.085125,0.9063298
7.196373,2.678177,1.085125,0.9063298
7.198998,2.678177,1.085125,0.9063298
7.201579,2.678177,1.085125,0.9063298
7.20423,2.678177,1.085125,0.9063298
7.206715,2.678177,1.085125,0.9063298
7.209212,2.678177,1.085125,0.9063298
7.211821,2.678177,1.085125,0.9063298
7.214389,2.678177,1.085125,0.9063298
7.216822,2.678177,1.085125,0.9063298
7.219379,2.678177,1.085125,0.9063298
7.221923,2.678177,1.085125,0.9063298
7.224526,2.678177,1.085125,0.9063298
7.22706,2.678177,1.085125,0.9063298
7.229599,2.678177,1.085125,0.9063298
7.232165,2.678177,1.085125,0.9063298
7.234739,2.678177,1.085125,0.9063298
7.237215,2.678177,1.085125,0.9063298
7.239746,2.678177,1.085125,0.9063298
7.242136,2.678177,1.085125,0.9063298
7.244843,2.678177,1.085125,0.9063298
7.24746,2.678177,1.085125,0.9063298
7.249938,2.678177,1.085125,0.9063298
7.252511,2.678177,1.085125,0.9063298
7.255051,2.678177,1.085125,0.9063298
7.26052,2.678177,1.085125,0.9063298
7.263122,2.678177,1.085125,0.9063298
7.265634,2.678177,1.085125,0.9063298
7.268185,2.678177,1.085125,0.9063298
7.270657,2.678177,1.085125,0.9063298
7.273131,2.678177,1.085125,0.9063298
7.275887,2.678177,1.085125,0.9063298
7.278399,2.678177,1.085125,0.9063298
7.281011,2.678177,1.085125,0.9063298
7.287549,2.678177,1.085125,0.9063298
7.29032,2.685227,1.085125,0.9130472
7.292944,2.685456,1.085125,0.9132822
7.29552,2.685679,1.085125,0.9135122
7.298025,2.685905,1.085125,0.9137452
7.300616,2.68613,1.085125,0.9139792
7.303342,2.686369,1.085125,0.9142287
7.305927,2.686629,1.085125,0.9145002
7.308426,2.686882,1.085125,0.9147658
7.31112,2.687134,1.085125,0.9150311
7.31365,2.687413,1.085125,0.9153261
7.316181,2.687683,1.085125,0.9156122
7.318745,2.68796,1.085125,0.9159074
7.321348,2.688249,1.085125,0.9162159
7.32404,2.68855,1.085125,0.9165393
7.326606,2.68887,1.085125,0.9168846
7.329254,2.689184,1.085125,0.9172244
7.332552,2.689517,1.085125,0.9175864
7.335364,2.689945,1.085125,0.9180542
7.337944,2.690322,1.085125,0.9184679
7.340521,2.690677,1.085125,0.9188603
7.343197,2.691042,1.085125,0.9192645
7.345747,2.691431,1.085125,0.9196979
7.348364,2.691811,1.085125,0.9201244
7.351309,2.692212,1.085125,0.9205758
7.354026,2.692677,1.085125,0.9211012
7.356535,2.693117,1.085125,0.9216028
7.359189,2.693535,1.085125,0.9220809
7.361712,2.693988,1.085125,0.9226025
7.364491,2.69443,1.085125,0.9231141
7.367038,2.69493,1.085125,0.9236957
7.369652,2.6954,1.085125,0.9242463
7.372231,2.695895,1.085125,0.924829
7.374613,2.696395,1.085125,0.925422
7.377171,2.696869,1.085125,0.9259863
7.379824,2.69739,1.085125,0.9266104
7.382378,2.697943,1.085125,0.9272782
7.385075,2.698488,1.085125,0.927941
7.387538,2.699079,1.085125,0.9286632
7.390026,2.699631,1.085125,0.9293434
7.39808,2.700202,1.085125,0.9300508
7.401272,2.702139,1.085125,0.9324886
7.403949,2.702946,1.085125,0.9335203
7.406538,2.70364,1.085125,0.9344157
7.409298,2.704327,1.085125,0.9353088
7.411836,2.705076,1.085125,0.9362913
7.414371,2.70578,1.085125,0.9372224
7.416921,2.706499,1.085125,0.9381805
7.419519,2.707237,1.085125,0.939173
7.422137,2.708005,1.085125,0.9402149
7.424617,2.708795,1.085125,0.9412961
7.427232,2.709558,1.085125,0.9423508
7.429714,2.71038,1.085125,0.9434959
7.432208,2.711174,1.085125,0.9446147
7.434772,2.711989,1.085125,0.9457713
7.437217,2.712842,1.085125,0.9469945
7.439746,2.71367,1.085125,0.9481943
7.442553,2.714543,1.085125,0.9494708
7.445224,2.71553,1.085125,0.9509297
7.447803,2.716488,1.085125,0.9523619
7.450422,2.71743,1.085125,0.9537846
7.452986,2.718403,1.085125,0.9552723
7.455523,2.719372,1.085125,0.9567699
7.458022,2.720347,1.085125,0.9582942
7.460641,2.721323,1.085125,0.959837
7.463358,2.722363,1.085125,0.9614994
7.465959,2.723459,1.085125,0.9632736
7.468537,2.724524,1.085125,0.9650214
7.471024,2.725597,1.085125,0.9668022
7.473529,2.726646,1.085125,0.9685662
7.476123,2.727719,1.085125,0.9703912
7.478639,2.728844,1.085125,0.9723306
7.481225,2.72995,1.085125,0.9742625
7.483956,2.731102,1.085125,0.9763012
7.486515,2.732336,1.085125,0.9785135
7.489048,2.733505,1.085125,0.9806421
7.491502,2.734677,1.085125,0.9828039
7.494079,2.735825,1.085125,0.9849507
7.496627,2.737043,1.085125,0.9872612
7.499144,2.73826,1.085125,0.9896036
7.501744,2.739475,1.085125,0.991975
7.504464,2.740743,1.085125,0.9944859
7.50692,2.742082,1.085125,0.9971791
7.509445,2.743301,1.085125,0.9996697
7.512048,2.744566,1.085125,1.002291
7.514656,2.74588,1.085125,1.005057
7.517318,2.747207,1.085125,1.007893
7.519932,2.748572,1.085125,1.010858
7.528737,2.749921,1.085125,1.013837
7.531632,2.754525,1.085125,1.024371
7.534192,2.756056,1.085125,1.028005
7.536719,2.757416,1.085125,1.03129
7.539254,2.758763,1.085125,1.034596
7.54182,2.760119,1.085125,1.037978
7.544537,2.761496,1.085125,1.041466
7.547122,2.762956,1.085125,1.045232
7.5497,2.764349,1.085125,1.048883
7.552277,2.765739,1.085125,1.052591
7.554832,2.76713,1.085125,1.05636
7.557317,2.76851,1.085125,1.060161
7.559913,2.769852,1.085125,1.063918
7.562412,2.771252,1.085125,1.067902
7.565093,2.7726,1.085125,1.071797
7.567665,2.774043,1.085125,1.076037
7.57024,2.775424,1.085125,1.080162
7.572722,2.776803,1.085125,1.084347
7.575131,2.77813,1.085125,1.088433
7.57772,2.779412,1.085125,1.092443
7.580214,2.780786,1.085125,1.096803
7.58292,2.782104,1.085125,1.101046
7.585509,2.783526,1.085125,1.105696
7.588032,2.78488,1.085125,1.110188
7.590572,2.786191,1.085125,1.114603
7.593171,2.787504,1.085125,1.119082
7.595728,2.788838,1.085125,1.123695
7.598336,2.790142,1.085125,1.128265
7.600936,2.791461,1.085125,1.132948
7.603551,2.792765,1.085125,1.137637
7.606006,2.794066,1.085125,1.14237
7.608411,2.795277,1.085125,1.146824
7.611003,2.796453,1.085125,1.151195
7.613646,2.797709,1.085125,1.15591
7.61621,2.798975,1.085125,1.160714
7.618779,2.800191,1.085125,1.165369
7.62134,2.801396,1.085125,1.170023
7.623938,2.802584,1.085125,1.174646
7.626507,2.803774,1.085125,1.179314
7.629018,2.804937,1.085125,1.183904
7.63712,2.80606,1.085125,1.188362
7.640154,2.809585,1.085125,1.202482
7.643158,2.810866,1.085125,1.207644
7.645731,2.812112,1.085125,1.212675
7.648344,2.813163,1.085125,1.216915
7.650972,2.814213,1.085125,1.22115
7.653402,2.815252,1.085125,1.225334
7.655938,2.816198,1.085125,1.22913
7.658439,2.81717,1.085125,1.233012
7.660973,2.818112,1.085125,1.236759
7.663654,2.819052,1.085125,1.240468
7.666278,2.820028,1.085125,1.244293
7.668869,2.820966,1.085125,1.247933
7.671428,2.821875,1.085125,1.251424
7.673903,2.822757,1.085125,1.254767
7.67649,2.823594,1.085125,1.257901
7.679015,2.824453,1.085125,1.261068
7.681578,2.825276,1.085125,1.26405
7.68429,2.826095,1.085125,1.266964
7.686844,2.826944,1.085125,1.269925
7.689318,2.827727,1.085125,1.272594
7.691713,2.828471,1.085125,1.27507
7.694304,2.829177,1.085125,1.277362
7.696844,2.829925,1.085125,1.279726
7.699455,2.830644,1.085125,1.281928
7.702033,2.831367,1.085125,1.28407
7.704625,2.832065,1.085125,1.286068
7.70715,2.832752,1.085125,1.287958
7.709702,2.833406,1.085125,1.289685
7.712111,2.834053,1.085125,1.29132
7.714692,2.83465,1.085125,1.292762
7.717315,2.835277,1.085125,1.294199
7.725648,2.835898,1.085125,1.295546
7.728527,2.837778,1.085125,1.299107
7.731116,2.838395,1.085125,1.300093
7.733628,2.838935,1.085125,1.300879
7.736206,2.839447,1.085125,1.301554
7.738774,2.83996,1.085125,1.302159
7.741383,2.840458,1.085125,1.302677
7.74408,2.840952,1.085125,1.30312
7.746647,2.84145,1.085125,1.303493
7.749195,2.841911,1.085125,1.303773
7.751778,2.842358,1.085125,1.303981
7.754324,2.8428,1.085125,1.304124
7.756814,2.843224,1.085125,1.304202
7.759387,2.843629,1.085125,1.304222
7.762066,2.844036,1.085125,1.304185
7.764996,2.84445,1.085125,1.30409
7.767694,2.844889,1.085125,1.303924
7.770355,2.845282,1.085125,1.303717
7.77293,2.845659,1.085125,1.303466
7.775418,2.846014,1.085125,1.303183
7.778059,2.846348,1.085125,1.302874
7.780645,2.846694,1.085125,1.302511
7.783267,2.847023,1.085125,1.302124
7.785873,2.847348,1.085125,1.301701
7.788441,2.847661,1.085125,1.301255
7.790939,2.847963,1.085125,1.300791
7.793506,2.848248,1.085125,1.30032
7.796023,2.848533,1.085125,1.299817
7.798554,2.848805,1.085125,1.299309
7.801153,2.849071,1.085125,1.298783
7.80383,2.849337,1.085125,1.29823
7.80631,2.849603,1.085125,1.29765
7.808723,2.849843,1.085125,1.297103
7.811325,2.85007,1.085125,1.296564
7.81393,2.850308,1.085125,1.295978
7.816426,2.85054,1.085125,1.295386
7.818956,2.850756,1.085125,1.294816
7.821653,2.850969,1.085125,1.294237
7.82442,2.85119,1.085125,1.293618
7.827035,2.851409,1.085125,1.292984
7.829551,2.851611,1.085125,1.292387
7.832081,2.851799,1.085125,1.291815
7.834651,2.851984,1.085125,1.291243
7.837112,2.852165,1.085125,1.290666
7.839615,2.852334,1.085125,1.290118
7.84201,2.852502,1.085125,1.289565
7.844718,2.852658,1.085125,1.289042
7.847439,2.852829,1.085125,1.288458
7.849917,2.852996,1.085125,1.287878
7.852498,2.853144,1.085125,1.287357
7.85504,2.853293,1.085125,1.286823
7.857535,2.853436,1.085125,1.286305
7.86014,2.853572,1.085125,1.285804
7.862731,2.85371,1.085125,1.28529
7.865392,2.853844,1.085125,1.284788
7.867949,2.853977,1.085125,1.284282
7.875169,2.854101,1.085125,1.283804
7.87826,2.854432,1.085125,1.282507
7.881046,2.854566,1.085125,1.281975
7.883714,2.854682,1.085125,1.281507
7.88634,2.85479,1.085125,1.281069
7.888941,2.854893,1.085125,1.280648
7.891688,2.854992,1.085125,1.280241
7.894442,2.855094,1.085125,1.279821
7.897016,2.855193,1.085125,1.279411
7.90445,2.855282,1.085125,1.279037
7.907368,2.855525,1.085125,1.278009
7.909976,2.855615,1.085125,1.277625
7.912531,2.855693,1.085125,1.277292
7.915145,2.855767,1.085125,1.276974
7.917774,2.855841,1.085125,1.276657
7.920322,2.855912,1.085125,1.276347
7.922935,2.85598,1.085125,1.276054
7.925448,2.856047,1.085125,1.275762
7.928154,2.856109,1.085125,1.275488
7.930881,2.856174,1.085125,1.275202
7.933408,2.856238,1.085125,1.274922
7.935996,2.856296,1.085125,1.27467
7.938518,2.856353,1.085125,1.274418
7.941017,2.856407,1.085125,1.27418
7.943748,2.856458,1.085125,1.273951
7.946347,2.856513,1.085125,1.273708
7.948832,2.856564,1.085125,1.273482
7.951434,2.856611,1.085125,1.273273
7.953921,2.856658,1.085125,1.273061
7.956455,2.856703,1.085125,1.272863
7.959185,2.856747,1.085125,1.272668
7.961727,2.856792,1.085125,1.272463
7.964469,2.856834,1.085125,1.272278
7.967042,2.856877,1.085125,1.272085
7.969726,2.856916,1.085125,1.271909
7.972323,2.856956,1.085125,1.271731
7.97484,2.856993,1.085125,1.271564
7.977483,2.857028,1.085125,1.271406
7.979917,2.857064,1.085125,1.271246
7.982423,2.857096,1.085125,1.271103
7.985141,2.857128,1.085125,1.27096
7.987633,2.857161,1.085125,1.270809
7.990114,2.857191,1.085125,1.270675
7.992752,2.85722,1.085125,1.270546
7.995436,2.857249,1.085125,1.270412
7.998048,2.857279,1.085125,1.270281
8.000949,2.857306,1.085125,1.270157
8.003738,2.857336,1.085125,1.270023
8.006313,2.857363,1.085125,1.269899
8.008749,2.857388,1.085125,1.269788
8.011321,2.857411,1.085125,1.269686
8.013825,2.857434,1.085125,1.269582
8.016327,2.857456,1.085125,1.269484
8.018957,2.857477,1.085125,1.269388
8.021526,2.857499,1.085125,1.269291
8.024223,2.857519,1.085125,1.269199
8.0268,2.85754,1.085125,1.269105
8.029337,2.857559,1.085125,1.269018
8.031994,2.857578,1.085125,1.268936
8.034664,2.857597,1.085125,1.268852
8.037252,2.857615,1.085125,1.26877
8.039735,2.857632,1.085125,1.268693
8.042603,2.857648,1.085125,1.268622
8.045215,2.857666,1.085125,1.268542
8.047872,2.857682,1.085125,1.268472
8.0507,2.857697,1.085125,1.268403
8.053593,2.857713,1.085125,1.268332
8.056465,2.857729,1.085125,1.268261
8.059381,2.857744,1.085125,1.268194
8.062047,2.857759,1.085125,1.268128
8.064788,2.857772,1.085125,1.268069
8.067383,2.857785,1.085125,1.268011
8.069914,2.857797,1.085125,1.267958
8.072451,2.857809,1.085125,1.267908
8.074927,2.85782,1.085125,1.267859
8.077459,2.85783,1.085125,1.267813
8.080022,2.857841,1.085125,1.267767
8.082697,2.857851,1.085125,1.267722
8.085328,2.857861,1.085125,1.267705
8.087819,2.857871,1.085125,1.267705
8.090316,2.857871,1.085125,1.267705
8.092793,2.857871,1.085125,1.267705
8.09534,2.857871,1.085125,1.267705
8.097818,2.857871,1.085125,1.267705
8.100325,2.857871,1.085125,1.267705
8.106936,2.857871,1.085125,1.267705
8.109754,2.864921,1.091849,1.267705
8.11233,2.865153,1.092088,1.267705
8.114901,2.865372,1.092314,1.267705
8.12301,2.865597,1.092547,1.267705
8.126218,2.86635,1.093331,1.267705
8.128824,2.866666,1.093664,1.267705
8.131474,2.866931,1.093944,1.267705
8.134036,2.867209,1.094238,1.267705
8.136613,2.867485,1.094531,1.267705
8.13923,2.86777,1.094836,1.267705
8.141748,2.868068,1.095155,1.267705
8.144521,2.868363,1.095473,1.267705
8.147131,2.868697,1.095833,1.267705
8.149725,2.86902,1.096184,1.267705
8.15229,2.86935,1.096544,1.267705
8.154819,2.869685,1.096911,1.267705
8.157306,2.870024,1.097284,1.267705
8.159858,2.870367,1.097663,1.267705
8.162451,2.870728,1.098063,1.267705
8.1652,2.871104,1.098483,1.267705
8.167781,2.871515,1.098943,1.267705
